,date,Instrument,eps_basic,eps_excl_basic,eps_dil,eps_growth,ebit,ebitda,rev,net_inc,tot_assets,oth_assets,cash,book_val,tang_book,debt,lt_cap,intang,ocf,capex,cfo_ps,fcfe,noa,ebit_bv,ebit_nonop,ebit_op,ebit_tot,ebit_mgn,net_debt,nd_ebitda,ni_op,ni_tot,ni_mgn,ocf_bv,ocf_op,ocf_tot,ocf_mgn,ocf_ce,fcf_bv,fcf_op,fcf_tot,fcf_mgn,fcf_ce,12m_volume,6m_volume,3m_volume,12m_avg_mkt_cap,3m_avg_mkt_cap,6m_avg_mkt_cap,e_p,b_p,ebit_ev,rev_ev,90 days,1_yr,fwd_ret,Unnamed: 0.1,roe,roa,roce,roic,d_e,1yr_ret,3m_ret,6m_ret,1yr_vol,6mth_vol,3mth_vol,quarter
130,2020-02-28,AES,0.45721,0.45571,0.45277,-0.30942,2158000000.0,3203000000.0,10189000000.0,303000000.0,33648000000.0,2717000000.0,1429000000.0,5229000000.0,3701000000.0,20173000000.0,27664000000.0,1528000000.0,691000000.0,800000000.0,1.0359820089955,148000000.0,30931000000.0,0.4126984126984127,0.7942583732057417,0.0697681937215091,0.064134569662387,0.2117970360192364,18744000000.0,5.852013737121449,0.0097959975429181,0.0090049928673323,0.0297379526940818,0.1321476381717345,0.0223400472018363,0.0205361388492629,0.06781823535185,0.0249783111625216,0.0283036909542933,0.0047848436843296,0.0043984783642415,0.0145254686426538,0.00534991324465,1425123.646825397,1324999.4285714286,1279012.5396825396,11683.614285714286,13249.370952380952,12244.108571428573,-0.0059034299426761,0.2267522577981757,0.0122300069685578,0.0693033728218278,-0.0470266167940586,0.0057014491575593,xxx,37.0,9.73565441650548,1.4417627589959,1.73748338098967,3.7787863208467,385.79078,0.668533661366933,-0.2459066313035068,0.091451927908454,0.0138385121291746,0.0143246071603823,0.0162573036696183,1_2020
154,2020-02-11,AIZ,5.86087,5.86087,5.60791,1.68692,893100000.0,1018900000.0,10089400000.0,363900000.0,44291200000.0,2656000000.0,1867100000.0,5682100000.0,2798500000.0,2006900000.0,5682100000.0,2883600000.0,245500000.0,39800000.0,3.9677962344143,202200000.0,41635200000.0,0.1571778039809225,0.3362575301204819,0.0214505994927369,0.0201642764251137,0.0885186433286419,139800000.0,0.137206791638041,0.0087402005994927,0.0082160790405317,0.0360675560489226,0.0432058569894933,0.0058964530013065,0.0055428617874431,0.0243324677384185,0.0432058569894933,0.0355854349624258,0.0048564676043347,0.0045652409507983,0.020040834935675,0.0355854349624258,151287.96031746033,139553.47619047618,134679.55555555556,7083.739642857143,7992.79,7826.134603174602,0.0154627277417621,0.7108451217915543,0.0293344520509258,0.321164221257806,0.1117296303330144,0.4450332447447063,xxx,205.0,6.76456919788084,0.906061688558863,7.15236686390533,6.20073950714807,35.31969,-0.0608397699141999,-0.3301614529685772,-0.0952955285025408,0.0116018870587096,0.0099329451870584,0.0094315072547798,1_2020
162,2020-01-30,AJG,3.60561,3.60805,3.5311,-0.11356,805900000.0,1280300000.0,7056400000.0,668800000.0,19634800000.0,3822700000.0,604800000.0,5215500000.0,-2721700000.0,4606700000.0,10713800000.0,7937200000.0,350100000.0,31100000.0,1.82724425887265,445000000.0,15812100000.0,0.1545201802320007,0.2108195777853349,0.0509672971964508,0.0410444720598121,0.114208378209852,4001900000.0,3.1257517769272827,0.0422967221305203,0.0340619716014423,0.0947792075279179,0.0671268334771354,0.0221412715578575,0.0178305865096665,0.049614534323451,0.0326774813791558,0.0853225961077557,0.0281430044080166,0.0226638417503616,0.063063318405986,0.0415352162631372,319256.54365079367,303248.5555555556,271469.9523809524,16328.720674603175,17584.353015873017,17096.362619047617,0.0055453639429083,0.2902449117529332,0.0032074066842746,0.0771427127663545,0.1254060029088242,0.4080860115565288,xxx,142.0,13.854822671528,3.98011610062054,7.39684409585516,9.71386499698205,88.3271,0.1714552103756972,-0.2132333945288466,0.0528904115658273,0.0098160655729304,0.0104574803564377,0.0073143790234975,1_2020
170,2020-02-11,AKAM,2.93863,2.93863,2.9049,0.15946,577991000.0,1018665000.0,2893617000.0,478035000.0,7006886000.0,249590000.0,1536994000.0,3657958000.0,1878262000.0,1839791000.0,6313550000.0,1779696000.0,282140000.0,133666000.0,1.72112146796154,148474000.0,6757296000.0,0.1580091952942051,2.3157618494330703,0.0855358415555571,0.0824889972521316,0.1997468911746095,302797000.0,0.2972488502108151,0.0707435341000305,0.0682236017540459,0.1652032732735534,0.0771304645925404,0.0417533877456307,0.0402661039440344,0.0975042654228254,0.0446880122910248,0.0405893123977913,0.0219723984268263,0.0211897267916161,0.0513108680243446,0.0235167219709988,525739.8928571428,562797.4682539683,494419.1587301588,13697.458214285714,14500.560634920634,14582.859365079365,0.0085320610340424,0.2620480345588911,0.0109181032023672,0.0541388233411557,0.077000437317424,0.390018753806169,xxx,229.0,13.9575971215586,7.66778712958317,9.04974163270186,10.1939681865769,50.29557,0.0905883104568936,-0.006329776828539,0.102210212653236,0.0132655467036967,0.012942051271813,0.0111543492186558,1_2020
178,2020-02-19,ALB,5.03311,5.03311,5.01529,-0.36969,697023000.0,910507000.0,3589427000.0,533228000.0,9860863000.0,242010000.0,613110000.0,4093580000.0,2160173000.0,3050257000.0,8451867000.0,1933407000.0,373736000.0,243340000.0,3.51546391752577,1194441000.0,9618853000.0,0.1702722311521944,2.8801413164745258,0.0724642532742729,0.0706858010297881,0.1941878188357083,2437147000.0,2.6766922165343043,0.0554357156721284,0.0540751859142551,0.1485551872206901,0.0912980813859751,0.0388545287052416,0.0379009423414563,0.1041213541882868,0.044219342306262,0.2917839641585116,0.1241770718400624,0.1211294589530348,0.3327664833412129,0.1413227396976313,382466.4206349207,427191.28571428574,467421.8888888889,7658.174325396825,7971.210317460317,7490.221746031746,0.0116714077632071,0.507737420505041,0.0139330167712729,0.095963603462343,0.3465746873608355,0.1010204750226781,xxx,109.0,14.1861779556189,6.92969147779363,8.13928651465068,9.16612078928329,74.51319,0.6101505282817745,-0.2851927527789286,0.0425003219846962,0.0238351407091515,0.0247594775701172,0.0226209409529721,1_2020
186,2020-01-29,ALGN,5.57598,5.57598,5.53153,0.3243,514483000.0,593473000.0,2406796000.0,442776000.0,2500702000.0,97730000.0,868627000.0,1346169000.0,1270477000.0,0.0,1529732000.0,75692000.0,218177000.0,42550000.0,2.75444709565832,175627000.0,2402972000.0,0.3821830691391645,5.264330297759132,0.2141027860499414,0.2057354294913988,0.2137626122031115,-868627000.0,-1.4636335604147113,0.1842618224432078,0.1770606813606739,0.1839690609424313,0.1620725183836502,0.0907946492926259,0.0872463012386122,0.0906503916410032,0.1426243289674269,0.1304643027732773,0.0730874100905046,0.070231079112985,0.0729712863076056,0.1148089992233933,409127.45634920633,362080.1031746032,269645.0317460318,20379.09333333333,21587.571111111112,18457.914444444446,0.0055139222238328,0.0612118484449769,0.0074273762603699,0.0307615640036521,0.202758648751796,0.178219193540384,xxx,117.0,34.0720106500042,19.449173760641,30.6406972451288,34.0720106500042,0.0,1.0511468064626803,-0.1568042940191264,0.1477063579102879,0.0287406747986016,0.0227845359433359,0.016713837488901,1_2020
194,2020-01-28,ALK,6.23729,6.23729,6.18341,1.28346,1096000000.0,1519000000.0,8781000000.0,769000000.0,12993000000.0,278000000.0,1521000000.0,4331000000.0,2266000000.0,1499000000.0,9792000000.0,2065000000.0,341000000.0,169000000.0,2.72793452957129,-36000000.0,12715000000.0,0.2530593396444239,3.942446043165468,0.0861974046401887,0.0843531132148079,0.1248149413506434,-22000000.0,-0.0144832126398946,0.0604797483287455,0.0591857153852074,0.0875754469878146,0.0787347033017778,0.0268187180495477,0.0262449011005926,0.0388338458034392,0.0348243464052287,-0.0083121680905102,-0.0028313016122689,-0.0027707226968367,-0.0040997608472839,-0.0036764705882352,289369.6626984127,266046.74603174604,277142.4603174603,7839.990396825397,8407.013809523809,8149.671190476191,0.0216896355214407,0.5189934333887296,0.0289559066742003,0.2676919504984167,-0.0420658097908933,0.0182065748931641,xxx,118.0,19.0299430833952,6.43380046015478,8.65893480463912,13.9795285025353,34.61094,-0.2504268020070669,-0.5154243137188792,-0.4629465148570881,0.0139170666877718,0.0132379781711333,0.0106518153581526,1_2020
202,2020-02-04,ALL,14.3048,14.3048,14.06467,7.03775,6605000000.0,7252000000.0,44723000000.0,4678000000.0,119950000000.0,3650000000.0,338000000.0,25998000000.0,23453000000.0,6631000000.0,25998000000.0,2545000000.0,1234000000.0,140000000.0,3.77485469562557,1094000000.0,116300000000.0,0.2540580044618817,1.8095890410958904,0.0567927773000859,0.0550646102542726,0.1476868725264405,6293000000.0,0.8677606177606177,0.0402235597592433,0.0389995831596498,0.1045994231156228,0.0474651896299715,0.0106104901117798,0.0102876198416006,0.0275920667218209,0.0474651896299715,0.0420801600123086,0.0094067067927773,0.0091204668611921,0.0244616863806095,0.0420801600123086,483709.0992063492,469198.0,468060.2380952381,34131.2775,36503.46666666667,35615.27611111111,0.0468584455913509,0.6519555259487898,0.0529020931479627,0.2551931151601598,0.1480222114701304,0.3754344271159691,xxx,317.0,21.6915515162756,4.1748672474903,20.4903825829634,16.9138308972391,25.50581,-0.0715423135813342,-0.1441908908382678,-0.1892248245331733,0.0101367158582354,0.0092057399661409,0.0071776825498996,1_2020
210,2020-02-18,ALLE,4.29217,4.29217,4.26119,-0.53458,567100000.0,650100000.0,2854000000.0,401800000.0,2967200000.0,254100000.0,355300000.0,760400000.0,-623800000.0,1427700000.0,2460200000.0,1384200000.0,208800000.0,16200000.0,2.22838847385272,192700000.0,2713100000.0,0.7457916885849553,2.231798504525777,0.2090228889462238,0.1911229441898085,0.1987035739313244,1072400000.0,1.6495923704045532,0.1480962736353249,0.1354138581827986,0.1407848633496846,0.2745923198316675,0.0769599351295566,0.0703693717983283,0.0731604765241766,0.0848711486870986,0.2534192530247238,0.0710257638863293,0.0649433809652197,0.0675192711983181,0.078326965287375,196993.753968254,186380.4047619048,191670.6031746032,10074.854484126983,11763.605714285715,10820.93523809524,0.0069738334924967,0.0654520630386254,0.0112910119682534,0.0568899377532097,0.1847223542386118,0.5425756168145892,xxx,133.0,57.0576540755467,13.9197562917575,16.9319521643928,20.9561931412219,187.75644,-0.1765694696596251,-0.2843465057539938,-0.2343333959152794,0.0126902141594712,0.0132100534638602,0.0110821803816563,1_2020
218,2020-01-30,ALXN,10.78715,10.78715,10.71462,4.21688,2091500000.0,2468300000.0,4954300000.0,2404300000.0,17544600000.0,2718600000.0,2749500000.0,11271800000.0,2890100000.0,2579800000.0,16350300000.0,8381700000.0,517100000.0,30000000.0,2.31883408071749,454500000.0,14826000000.0,0.1855515534342341,0.7693298021040241,0.1410697423445298,0.1192104693181947,0.4221585289546454,-169700000.0,-0.0687517724749827,0.1621678133009577,0.1370393169408251,0.4852956018004561,0.0458755478273212,0.0348779171725347,0.0294734562201475,0.1043739781603859,0.031626331015333,0.0403218651856846,0.0306556050182112,0.0259054067918333,0.0917384897967422,0.0277976550888974,638320.1825396825,715300.7222222222,638740.0158730159,26277.581547619047,24332.380793650795,23895.81611111111,0.0371460032402316,0.470981236584075,0.0258428181799077,0.0578465036152111,-0.059364103579748,-0.1894949248342804,xxx,149.0,23.5287785449012,15.2767937985481,16.5197435774112,19.1037669218359,22.88721,0.528713830167401,0.0714855229390709,0.0449650485504835,0.0230815362286866,0.0255696780509111,0.0207119387436571,1_2020
226,2020-02-12,AMAT,3.05497,3.05497,3.0247,0.16816,3507000000.0,3876000000.0,15017000000.0,2827000000.0,19767000000.0,2033000000.0,3960000000.0,8660000000.0,5119000000.0,5314000000.0,15198000000.0,3541000000.0,987000000.0,102000000.0,1.06472491909385,885000000.0,17734000000.0,0.4049653579676674,1.725036891293655,0.1977557234690425,0.1774169069661557,0.2335353266298195,1354000000.0,0.3493292053663571,0.1594113003270553,0.1430161380077907,0.188253312912033,0.1139722863741339,0.0556558024134431,0.0499317043557444,0.0657255110874342,0.0649427556257402,0.1021939953810623,0.049904138942145,0.0447715890119896,0.0589332090297662,0.058231346229767,2736904.1904761903,2426285.388888889,2472992.4444444445,46033.28230158731,55542.60952380952,51677.41952380953,0.0156618696416715,0.1520535774628654,0.018282348016432,0.0713800491973642,0.1516160234496175,0.6351742614438998,xxx,269.0,33.5171023771415,14.6139729638915,18.6330081729502,21.9934975818958,61.36259,0.7519410840248804,-0.2098477381898443,0.0245554459928585,0.0210448668694622,0.0215881085848582,0.0227182392881148,1_2020
245,2020-01-28,AMD,0.30626,0.29485,0.28908,0.11125,571000000.0,793000000.0,6731000000.0,341000000.0,6028000000.0,169000000.0,1503000000.0,2827000000.0,2328000000.0,486000000.0,3669000000.0,499000000.0,442000000.0,42000000.0,0.381363244176014,258000000.0,5859000000.0,0.2019808984789529,3.378698224852071,0.0974569039085168,0.0947246184472461,0.0848313772099242,-1017000000.0,-1.2824716267339218,0.0582010582010582,0.0565693430656934,0.0506611201901649,0.1563494870887867,0.0754394947943335,0.0733244857332448,0.0656663200118853,0.1204687925865358,0.0912628227803325,0.0440348182283666,0.0428002654280026,0.0383301143960778,0.0703188879803761,13081328.936507937,11757628.793650793,10503243.873015871,35445.62170634921,48129.169841269846,40900.863174603175,0.0033056360413537,0.0549707828759243,0.0069430228821318,0.0421937419151271,0.5298213940888477,1.6249350015219162,xxx,246.0,16.0273637918397,6.19803476946334,10.5111360358917,14.5438915913573,17.19137,0.7581634372469073,0.0985553069966969,0.3380170639951152,0.0315826700182235,0.0284525751655623,0.0215703394925177,1_2020
