,date,Instrument,eps_basic,eps_excl_basic,eps_dil,eps_growth,ebit,ebitda,rev,net_inc,tot_assets,oth_assets,cash,book_val,tang_book,debt,lt_cap,intang,ocf,capex,cfo_ps,fcfe,noa,ebit_bv,ebit_nonop,ebit_op,ebit_tot,ebit_mgn,net_debt,nd_ebitda,ni_op,ni_tot,ni_mgn,ocf_bv,ocf_op,ocf_tot,ocf_mgn,ocf_ce,fcf_bv,fcf_op,fcf_tot,fcf_mgn,fcf_ce,12m_volume,6m_volume,3m_volume,12m_avg_mkt_cap,3m_avg_mkt_cap,6m_avg_mkt_cap,e_p,b_p,ebit_ev,rev_ev,90 days,1_yr,fwd_ret,Unnamed: 0.1,roe,roa,roce,roic,d_e,1yr_ret,3m_ret,6m_ret,1yr_vol,6mth_vol,3mth_vol,quarter
1,2019-11-25,A,3.40109,3.40109,3.35842,0.01666,993000000.0,1231000000.0,5163000000.0,1071000000.0,9452000000.0,797000000.0,1382000000.0,4748000000.0,48000000.0,2407000000.0,7372000000.0,4700000000.0,314000000.0,30000000.0,1.00641025641026,884000000.0,8655000000.0,0.2091406908171861,1.245922208281054,0.1147313691507799,0.1050571307659754,0.1923300406740267,1025000000.0,0.8326563769293257,0.1237435008665511,0.1133093525179856,0.2074375363160953,0.0661331086773378,0.0362796071634893,0.0332204824375793,0.0608173542514042,0.0425935973955507,0.1861836562763268,0.1021374927787406,0.0935251798561151,0.1712182839434437,0.1199131850244167,547434.123015873,530582.1349206349,485702.873015873,23271.079682539683,23437.458253968256,22875.61341269841,0.0082756820426673,0.2025409192710544,0.011403032089247,0.0558707701290347,0.2262948886586244,0.2933124194188523,xxx,94.0,22.9951690821256,11.9046295781693,14.5299145299145,17.1125972738189,50.69503,0.4411257690879422,-0.0332231352747298,0.0851501503121037,0.0164358847334251,0.0142428398335186,0.0124979844633719,4_2019
17,2019-11-12,AAP,6.2143,7.06846,7.03889,0.18932,709886000.0,944051000.0,9701460000.0,444431000.0,11106802000.0,189933000.0,573726000.0,3454942000.0,1949055000.0,747136000.0,6642889000.0,1505887000.0,216385000.0,57799000.0,3.06216744028077,169648000.0,10916869000.0,0.2054697300273058,3.73756008697804,0.0650265199664849,0.0639145273319898,0.0731731100267382,173410000.0,0.1836871101243471,0.0407104820988508,0.0400143083490639,0.0458107336421528,0.0626305738272885,0.0198211593452298,0.0194822055889715,0.0223043748054416,0.0325739298067452,0.0491029950719867,0.0155399867855884,0.0152742436571751,0.0174868524943668,0.0255382861282192,245588.67460317464,247706.09523809524,237647.47619047613,11461.149087301586,11074.153174603174,11043.12476190476,0.0108314023038789,0.3025969866220968,0.0168716450460662,0.1994734697324608,0.0982279460783022,-0.1534259817392113,xxx,175.0,14.2461295666447,5.04778214023449,8.52153310784168,10.8698175184846,21.62514,0.0089729668736446,-0.1371772738779131,-0.2217346585766025,0.0184322025624311,0.0170312588490445,0.0175299416661742,4_2019
41,2019-11-07,ABC,4.04989,3.8754,3.84966,-0.45813,1866525000.0,2355069000.0,179589121000.0,855365000.0,39171980000.0,269067000.0,3374194000.0,2993206000.0,-6007137000.0,4515878000.0,9590686000.0,9000343000.0,672822000.0,79455000.0,3.14539496136171,590787000.0,38902913000.0,0.6235872171845172,6.937026837181818,0.0479790549360661,0.0476494933368188,0.0103933077327106,1141684000.0,0.4847773037647729,0.0219871709863988,0.0218361441009619,0.0047628998640736,0.2247830587002698,0.0172949002559268,0.0171761039396017,0.0037464518800111,0.0701536886933844,0.1973759908272267,0.0151861892707109,0.0150818774031846,0.0032896591770723,0.0616000774084356,339211.253968254,351791.2619047619,348922.9523809524,17251.582261904765,17597.387142857144,17713.83087301587,0.0077322377374145,0.1678528014106902,0.0191403337753982,2.4793166603908308,-0.0788110314872142,0.0201184566577135,xxx,198.0,28.162473172841,2.1267976767546,8.42805289941842,13.4089867224809,150.87094,0.2589757250470228,0.1184196166480706,0.0878208334771162,0.017821357719545,0.0173237174610397,0.0176261140504262,4_2019
49,2019-10-31,ABMD,4.89136,4.89136,4.78849,-0.82648,248650000.0,265476000.0,820284000.0,220816000.0,1124348000.0,67277000.0,445320000.0,991457000.0,939832000.0,0.0,1012119000.0,51625000.0,74259000.0,12357000.0,1.61742028227914,61902000.0,1057071000.0,0.2507925205026541,3.695913908170697,0.2352254484325083,0.2211503911600323,0.3031267219645879,-445320000.0,-1.67743976856665,0.2088941991597536,0.1963947105344608,0.269194571636165,0.0748988609692603,0.0702497750860632,0.0660462774870413,0.0905284023582076,0.0733698310178941,0.062435385498312,0.058559926438243,0.0550559079573228,0.0754641075529938,0.0611607923574204,222725.97619047613,219045.92857142852,218403.9365079365,12097.773174603171,8353.70380952381,10048.844523809525,0.0016192885548483,0.1228257189751582,0.0082548993815862,0.0268756908707593,0.0132279337065295,-0.4493022749334701,xxx,95.0,24.7495672241429,21.9553142336142,24.3015894415082,24.7495672241429,0.0,0.2134117095143526,-0.104200812660252,-0.1280470257086114,0.0332794608179666,0.0334500972352271,0.0283800660125134,4_2019
57,2019-10-16,ABT,1.86312,1.86318,1.8498,0.22195,4391000000.0,7412000000.0,31355000000.0,3292000000.0,68539000000.0,2255000000.0,4335000000.0,32019000000.0,-8492000000.0,19097000000.0,58048000000.0,40511000000.0,1948000000.0,401000000.0,1.09182604543185,1557000000.0,66284000000.0,0.1371373247134514,1.9472283813747229,0.0662452477219238,0.0640657144107734,0.1400414606920746,14762000000.0,1.9916351861845656,0.0496650775451089,0.0480310480164577,0.1049912294689842,0.0608388769168306,0.0293886910868384,0.0284217744641736,0.062127252431829,0.0335584343991179,0.0486273774946125,0.0234898316335767,0.0227169932447219,0.0496571519693828,0.0268226295479603,1653743.503968254,1436060.5,1378083.349206349,137143.42976190476,148598.88888888888,145394.28888888887,0.0064879467638507,0.2150281272765002,0.0075308096268155,0.0495670892796757,-0.0425856636155972,0.1837727624238756,xxx,166.0,10.530693195995,4.69695240269376,5.63173066231,7.35322041467505,59.64271,0.3329907078945751,0.0840665367546542,0.1839545851786235,0.0147117380911428,0.012744381752182,0.0142405821002888,4_2019
65,2019-12-19,ACN,7.62864,7.62864,7.49432,0.13928,6443325000.0,7342776000.0,43968425000.0,4861360000.0,33170712000.0,6654911000.0,5813840000.0,15601208000.0,8471897000.0,19633000.0,21971304000.0,7129311000.0,786911000.0,95063000.0,1.21177054427143,691278000.0,26515801000.0,0.4130016726909865,0.9682060361137812,0.2429994477632412,0.1942474131999337,0.1465443667813891,-5794207000.0,-0.789103058570764,0.183338229156268,0.1465557929537358,0.1105647973517359,0.0504391070229946,0.029677059350385,0.0237230663001746,0.0178971841725056,0.0358153981211128,0.044309261180288,0.0260704174088499,0.02084001091083,0.0157221460627711,0.0314627661608068,583324.5793650794,570206.753968254,567756.619047619,120099.96626984129,128905.1,129438.8976190476,0.0102682934981459,0.1147710369816258,0.0144751529065904,0.0895879543194562,0.0888765966596936,0.4698793893819051,xxx,264.0,34.9160457335443,16.4673406825618,25.6099125379425,34.0038551930115,0.12584,0.2987236630751793,-0.3075107204082812,-0.019198656852801,0.0118276321734103,0.0111586592925185,0.0096238114492844,4_2019
73,2019-12-12,ADBE,6.07175,6.07786,6.01262,0.3719,3268121000.0,4004790000.0,11171297000.0,2951458000.0,20762400000.0,721696000.0,4176976000.0,10530155000.0,-1881609000.0,4138267000.0,12571462000.0,12411764000.0,1376399000.0,94095000.0,2.81559707721009,1282304000.0,20040704000.0,0.3103582995691896,4.528390070057198,0.1630741614665832,0.1574057430740184,0.2925462459730504,-38709000.0,-0.0096656753537638,0.1472731696451382,0.1421539899048279,0.2642001192878499,0.1307102317107393,0.0686801721137141,0.0662928659499865,0.1232085226988415,0.1094859929577005,0.1217744658079582,0.0639849777732359,0.0617608754286595,0.1147855974109362,0.1020011833150352,1071046.5198412698,996817.9126984128,1017518.507936508,134231.6380952381,138366.01746031747,140662.22936507937,0.0056852569279032,0.0702774709320471,0.0064847599680398,0.0199731781930061,0.0747128063200939,0.233311791344795,xxx,174.0,29.7041327965151,14.9472913491212,21.8529607843007,21.9950615101446,39.2992,0.5554648220467864,-0.065139211767521,0.3117401214100126,0.0170617374994033,0.0151448471933669,0.0135375217643082,4_2019
81,2019-11-26,ADI,3.68643,3.70677,3.66942,-0.33589,1806267000.0,2617518000.0,5991065000.0,1360812000.0,21392641000.0,1683252000.0,648322000.0,11709188000.0,-4764916000.0,5491919000.0,19884009000.0,16474104000.0,657904000.0,51075000.0,1.76579178330734,406829000.0,19709389000.0,0.1542606541119674,1.0730817489003428,0.0916450022879958,0.0844340350497164,0.3014934740317456,4843597000.0,1.8504541325026227,0.0690438450425835,0.0636112203257185,0.2271402496884944,0.0561869875178364,0.0333802331467505,0.030753753124731,0.1098141983103171,0.0330870902341675,0.0347444246347398,0.0206413806130672,0.0190172405548244,0.0679059566204005,0.020460109427631,1048302.515873016,922240.0476190476,835685.3015873015,39233.80234126984,41117.11079365079,41101.59555555556,0.006861426396851,0.2898174039243607,0.008871635655877,0.031897482174078,0.0633316378860533,0.3180165152506189,xxx,87.0,11.8358413744729,6.5167496445878,6.941630954861,9.04067077503912,46.90265,0.2080848202454142,-0.0411526341774943,-0.00146262879385,0.0189560118499423,0.0185635813135834,0.0170093908288576,4_2019
89,2019-10-31,ADM,2.11103,2.04717,2.04177,-0.22447,1806000000.0,2783000000.0,64260000000.0,1190000000.0,41804000000.0,5504000000.0,958000000.0,18895000000.0,13494000000.0,8888000000.0,29731000000.0,5401000000.0,-926000000.0,183000000.0,-1.64476021314387,-1565000000.0,36300000000.0,0.0955808414924583,0.328125,0.0497520661157024,0.0432016075016744,0.0281045751633986,7930000000.0,2.8494430470715058,0.0327823691460055,0.0284661754855994,0.0185185185185185,-0.0490076739878274,-0.0255096418732782,-0.022150990335853,-0.0144102085278555,-0.0311459419461168,-0.0828261444826673,-0.0431129476584022,-0.0374366089369438,-0.024354186118892,-0.0526386599845279,1048321.0,991543.1428571428,933037.0793650794,23269.83876984127,21989.03841269841,22346.56658730159,0.0177924083712306,0.8250518997303093,0.021535026673368,0.5409987302335146,0.0312585981217405,-0.0813198768392253,xxx,280.0,6.09614368726889,2.85019885108263,4.02419368815099,5.56183166376205,47.0389,0.138221891302422,0.0782174382498066,-0.1598378705789687,0.0136802506494981,0.0136851895306184,0.0161077763217176,4_2019
97,2019-10-30,ADP,5.46003,5.45865,5.42709,0.18892,3199000000.0,3626300000.0,14295600000.0,2369700000.0,37714700000.0,25023900000.0,4949000000.0,5360700000.0,1978500000.0,5541400000.0,8513800000.0,3382200000.0,432800000.0,145000000.0,0.994028479559026,3847400000.0,12690800000.0,0.5967504243848751,0.1278377870755557,0.2520723673842469,0.0848210379507194,0.2237751475978622,592400000.0,0.1633621046245484,0.1867258171273678,0.0628322643425507,0.1657642911105515,0.0807357248120581,0.0341034450152866,0.011475631517684,0.0302750496656313,0.0508351147548685,0.7177047773611656,0.303164497116021,0.1020132733390428,0.2691317608215115,0.4519016185487091,836506.5119047619,750864.9841269841,802450.6349206349,67599.69531746031,70980.18555555557,71189.54777777777,0.0083190840368523,0.0765729975898941,0.0107237797403471,0.0495140890745366,-0.0093759015013624,0.1629833881409914,xxx,238.0,47.1975696000797,6.30681712306705,28.0491558733692,28.1163519033389,103.37083,-0.0127773089163584,0.0498185105070345,-0.1345619167626331,0.0135099161534576,0.0121857272930221,0.0136104886467313,4_2019
113,2019-11-08,AEE,3.26725,3.26725,3.24562,0.01776,1254000000.0,2244000000.0,6013000000.0,802000000.0,28546000000.0,2069000000.0,20000000.0,8204000000.0,7793000000.0,9531000000.0,26261000000.0,411000000.0,789000000.0,637000000.0,3.18787878787879,148000000.0,26477000000.0,0.1528522671867381,0.6060898985016916,0.0473618612380556,0.0439290968962376,0.2085481456843505,9511000000.0,4.2384135472370765,0.0302904407599048,0.0280950045540531,0.1333776816896723,0.0961725987323257,0.0297994485780111,0.0276395992433265,0.131215699318144,0.0300445527588439,0.0180399804973183,0.0055897571477131,0.0051846143067329,0.0246133377681689,0.0056357335973496,451966.9206349207,469251.2698412698,530508.4603174604,18092.286190476192,19466.669523809524,19071.61841269841,0.017947948110601,0.3975174661199609,0.0180063587636897,0.0554221691817463,-0.0192855107402633,0.172937228754342,xxx,151.0,10.2048606692963,2.91144941897126,3.1911532385466,6.51971690143445,116.17504,0.1540284108875864,0.149305744186867,-0.0536205560236617,0.0101100132659015,0.0089498684459278,0.0095962294397999,4_2019
121,2019-10-24,AEP,4.31793,4.29582,4.28669,0.31366,2919300000.0,5486800000.0,15746500000.0,2131000000.0,73900700000.0,10479500000.0,547200000.0,20135600000.0,20083100000.0,28706600000.0,65289500000.0,52500000.0,1549100000.0,1407400000.0,3.12657990956064,783300000.0,63421200000.0,0.1449820218915751,0.2785724509757145,0.0460303494730468,0.03950300876717,0.1853935795256088,28159400000.0,5.13220820879201,0.0336007517990829,0.0288359920812658,0.1353316610040326,0.0769333916049186,0.0244255863969776,0.0209619124040773,0.098377417203823,0.0237266329195353,0.0389012495281988,0.012350759682882,0.0105993583281349,0.0497443876416981,0.0119973349466606,710317.9047619047,602082.3095238095,608744.7142857143,41806.02932539682,45302.3034920635,44459.52404761905,0.0158547753761837,0.4277006685324446,0.0132590335380042,0.0577090273517132,0.0826224845045084,0.3452481280452801,xxx,23.0,10.9186981611617,2.99749643331842,3.40775718645541,6.39262732714196,142.5664,-0.0092379858318973,0.071463858304116,-0.1136430710589878,0.0096215029110743,0.0089685852881292,0.0084278248060545,4_2019
129,2019-11-06,AES,0.76663,0.78318,0.77929,0.1637,2238000000.0,3245000000.0,10380000000.0,509000000.0,33423000000.0,2831000000.0,1479000000.0,5386000000.0,3865000000.0,19761000000.0,27546000000.0,1521000000.0,761000000.0,558000000.0,1.14092953523238,194000000.0,30592000000.0,0.415521722985518,0.7905333804309431,0.073156380753138,0.0669598779283726,0.2156069364161849,18282000000.0,5.633898305084746,0.0166383368200836,0.0152290338988121,0.0490366088631984,0.1412922391385072,0.0248757845188284,0.0227687520569667,0.0733140655105973,0.0276265156465548,0.0360193093204604,0.0063415271966527,0.0058043862011189,0.0186897880539499,0.0070427648297393,1533156.1547619049,1363200.174603175,1246173.253968254,10882.043134920636,10565.27253968254,10817.98103174603,0.01935965303058,0.2894729072191489,0.0181331802059773,0.0813668342575908,0.1351511011833337,0.140728070603175,xxx,38.0,16.1365399534523,2.39713557470567,2.86704531020342,4.54095188405387,366.89566,0.2268310339531269,0.1677200222258361,-0.2595051589237636,0.0144928425107822,0.0140284349752324,0.0138666420444777,4_2019
161,2019-10-25,AJG,3.71917,3.88071,3.79764,-0.01926,753500000.0,1208100000.0,6996100000.0,687600000.0,19173800000.0,3700500000.0,578900000.0,4912000000.0,-2476300000.0,4475900000.0,10262900000.0,7388300000.0,349500000.0,32400000.0,1.83272155217619,420700000.0,15473300000.0,0.1533998371335505,0.2036211322794217,0.0486967873692101,0.0392984176323942,0.1077028630236846,3897000000.0,3.225726347156692,0.0444378380823741,0.0358614359177627,0.0982833292834579,0.0711522801302931,0.0225872955348891,0.0182279986231211,0.0499564042823859,0.0340547018873807,0.0856473941368078,0.027188770333413,0.021941399200993,0.0601335029516444,0.0409923121145095,349137.43253968254,327148.753968254,335850.5714285714,15297.501507936508,16573.59380952381,16388.650396825396,0.0075477954224052,0.2898987911921915,0.0089055228037929,0.0866123768614411,-0.0214553136278797,0.2894742114643509,xxx,143.0,15.2857964592343,4.3521260467291,8.10234766552361,10.3897221090521,91.12174,0.2080101696486447,0.1048523360836775,-0.1290058661055955,0.0111424122993607,0.0112258558544036,0.0129933813521601,4_2019
169,2019-10-28,AKAM,2.77917,2.7982,2.76852,0.20045,556005000.0,997173000.0,2834857000.0,452950000.0,6357434000.0,190455000.0,1570211000.0,3501600000.0,1751714000.0,1823448000.0,5754911000.0,1749886000.0,297385000.0,152633000.0,1.8071743701309,968156000.0,6166979000.0,0.1587859835503769,2.919351027801843,0.0901584065715158,0.0874574553192372,0.1961315861787737,253237000.0,0.2539549305887744,0.0734476313280781,0.0712472988315726,0.1597787824923796,0.0849283184829792,0.0482221522077503,0.0467775206160221,0.104902998634499,0.0516749954951518,0.2764896047521133,0.1569903189227659,0.1522872278343746,0.3415184610722869,0.1682312723863149,570265.2738095238,544831.3571428572,639602.6031746032,12581.566904761905,14729.407142857142,13896.528095238096,0.0091462647670885,0.2322616629809059,0.0092930308917658,0.0463106794128383,0.0648578443033307,0.4420629243697065,xxx,230.0,13.7010994227242,7.78154612436602,9.19190636570505,9.86868864011575,52.07471,0.1925569410051206,0.059901573311035,0.0937639592634003,0.0186052776027971,0.0150449291324496,0.0174296751243892,4_2019
177,2019-11-06,ALB,5.4028,5.04916,5.02573,0.25393,735126000.0,942031000.0,3518562000.0,572433000.0,8141603000.0,188538000.0,317823000.0,4008337000.0,2113038000.0,1921944000.0,6720360000.0,1895299000.0,146350000.0,192830000.0,1.37677682762773,2651000.0,7953065000.0,0.183399250112952,3.899086656270885,0.0924330431097947,0.0902925382139119,0.2089279654586163,1604121000.0,1.702832497019737,0.0719764015508486,0.0703096183884181,0.1626894737111354,0.0365114011122318,0.0184017105354979,0.0179755755715428,0.0415936965157925,0.021777107178782,0.0006613715363753,0.0003333306090167,0.0003256115534004,0.0007534327944199,0.0003944729151414,352558.3055555556,356541.4126984127,378165.7301587302,7957.47007936508,6950.163492063492,7184.4124603174605,0.0210459454230128,0.520693953222213,0.0220772731229984,0.0962096276830256,-0.0075978043713174,-0.370629991199065,xxx,110.0,14.525559565444,7.76339933499684,9.27580545949687,10.7732094685613,47.94866,0.6126540870748396,0.2440819165723726,-0.0262433597591712,0.0232398905983124,0.0249539681827678,0.0273212665192444,4_2019
185,2019-10-23,ALGN,5.25168,5.25168,5.20576,0.03319,483806000.0,557542000.0,2291029000.0,418906000.0,2350380000.0,101398000.0,782373000.0,1305549000.0,1228537000.0,0.0,1480236000.0,77012000.0,234532000.0,26559000.0,2.93807704353273,207973000.0,2248982000.0,0.3705766692785947,4.771356437010592,0.2151222197420877,0.2058416085909512,0.2111741056093135,-782373000.0,-1.403253925264823,0.1862647188816985,0.178229052323454,0.1828462232472832,0.1796424339492428,0.1042836269921235,0.0997847156629991,0.1023697212038782,0.1584423024436644,0.1592992679707923,0.0924742839204582,0.0884848407491554,0.090777113689962,0.1404998932602639,478848.6785714286,425464.2142857143,463356.8412698413,19263.16305555556,14878.848412698411,19224.30563492064,0.0070949687677335,0.0903479124863033,0.0086442896913472,0.0444356832934053,-0.2095508173234167,-0.2521403911492619,xxx,118.0,33.532170090277,19.5806052419086,30.0244549947822,33.532170090277,0.0,1.0838161424658763,0.2412874068336925,-0.1173793047323994,0.0338217872873749,0.031988181672643,0.0207308224079617,4_2019
193,2019-10-24,ALK,4.95383,4.95383,4.9202,0.85092,1020000000.0,1445000000.0,8617000000.0,611000000.0,12983000000.0,234000000.0,1619000000.0,4252000000.0,2186000000.0,1709000000.0,9637000000.0,2066000000.0,348000000.0,194000000.0,2.80493604262213,48000000.0,12749000000.0,0.2398871119473189,4.358974358974359,0.0800062750019609,0.0785642763613956,0.1183706626436114,90000000.0,0.0622837370242214,0.0479253274766648,0.047061542016483,0.0709063479169084,0.0818438381937911,0.0272962585300807,0.0268042825232997,0.040385284901938,0.0361108228701878,0.0112888052681091,0.0037650011765628,0.0036971424170068,0.0055703841244052,0.0049808031545086,321427.9801587302,259906.6507936508,253745.12698412692,7719.245396825396,7822.311111111112,7752.754365079364,0.0402419418417433,0.5313935922704739,0.0524000071959975,0.2952443801680147,0.0830103142040787,0.1140095670826395,xxx,119.0,15.1933358199677,5.11811023622047,6.92665230699467,11.2014426595038,40.19285,-0.3889662618761679,-0.0449890620551045,-0.5906353147758532,0.0172231881002858,0.0147693714251469,0.0146209573969606,4_2019
201,2019-10-30,ALL,7.26705,7.2729,7.13871,-0.00969,3612000000.0,4223000000.0,42733000000.0,2386000000.0,121073000000.0,3552000000.0,587000000.0,26140000000.0,23595000000.0,6630000000.0,26140000000.0,2545000000.0,1833000000.0,120000000.0,5.5045045045045,1712000000.0,117521000000.0,0.1381790359602142,1.016891891891892,0.0307349324801524,0.0298332411024753,0.0845248402873657,6043000000.0,1.4309732417712526,0.020302754401341,0.0197071188456551,0.0558350689162942,0.0701224177505738,0.0155972124131006,0.0151396265063226,0.0428942503451665,0.0701224177505738,0.0654934965570007,0.0145676091932505,0.0141402294483493,0.0400627149977768,0.0654934965570007,533130.4126984127,458720.1746031746,465804.20634920633,32219.674642857142,34685.6380952381,34018.47849206349,0.0248486691211912,0.6453386644207697,0.0279910011889024,0.2470384141552415,0.0356957763259178,0.1192526965499594,xxx,318.0,10.7523976766176,2.1514414402941,10.1822273119965,8.89561522385882,25.36343,-0.13819571495532,0.134527269153424,-0.040691745921345,0.0121831861278233,0.0118759313124933,0.0112560476773314,4_2019
209,2019-10-24,ALLE,4.82675,4.5955,4.5624,0.19073,565100000.0,648100000.0,2836900000.0,453900000.0,2865400000.0,232500000.0,232900000.0,687200000.0,-684900000.0,1427100000.0,2374200000.0,1372100000.0,172400000.0,20100000.0,1.83404255319149,152200000.0,2632900000.0,0.8223224679860303,2.4305376344086023,0.2146302556116829,0.1972150485098066,0.1991963058267827,1194200000.0,1.842616880111094,0.1723954574803448,0.1584072031828017,0.1599985900102224,0.2508731082654249,0.0654791294770025,0.0601661199134501,0.0607705594134442,0.0726139331143121,0.2214784633294528,0.0578069808955904,0.0531164933342639,0.0536501110366949,0.064105804060315,197257.14285714287,206153.7301587301,210931.09523809524,8972.843293650792,9335.180317460316,9584.42865079365,0.0135972072456165,0.0707757368027912,0.0156507789922237,0.0688100935363164,0.0873646878217773,0.3851326240296526,xxx,134.0,67.399953194477,15.4552765615227,18.7291549356781,24.1100398302928,207.6688,-0.0844427047195273,0.1257332616381616,-0.1239406997291708,0.0141845643224378,0.0142046611806757,0.0161781755273408,4_2019
217,2019-10-23,ALXN,6.57027,6.07945,6.03573,0.60952,1982200000.0,2366800000.0,4708500000.0,1470300000.0,14815000000.0,667300000.0,2215700000.0,10367200000.0,1919700000.0,2612600000.0,13723800000.0,8447500000.0,599500000.0,49900000.0,2.67037861915367,516900000.0,14147700000.0,0.1911991666023613,2.9704780458564364,0.1401075793238476,0.1337968275396557,0.4209833280237868,396900000.0,0.1676947777589995,0.1039250196144956,0.0992440094498818,0.312265052564511,0.0578266069912801,0.0423743788743046,0.0404657441781977,0.1273229266220664,0.0436832364213993,0.0498591712323481,0.0365359740452511,0.0348903138710766,0.1097801847722204,0.0376644952564158,646758.0515873015,688827.0158730159,834093.4444444445,26630.96357142857,23636.763650793648,25862.64055555556,0.0212925037642614,0.4720779406006227,0.0242735377521432,0.0560031262566031,-0.1185418188193833,-0.0392828245271531,xxx,150.0,13.9295384631134,9.49592792390417,10.2539562923888,11.8138204674592,25.20063,0.1222920496240502,-0.0127543903721517,0.0139736052850389,0.0251093829544644,0.0254685579615702,0.0301528705855839,4_2019
225,2019-11-14,AMAT,2.88681,2.86173,2.83655,-0.01769,3379000000.0,3742000000.0,14608000000.0,2706000000.0,19024000000.0,1766000000.0,3618000000.0,8214000000.0,4659000000.0,5313000000.0,14577000000.0,3555000000.0,826000000.0,97000000.0,0.888172043010753,729000000.0,17258000000.0,0.4113708302897492,1.9133635334088333,0.1957932553018889,0.1776177460050462,0.2313116100766703,1695000000.0,0.4529663281667557,0.1567968478386835,0.1422413793103448,0.1852409638554217,0.1005600194789384,0.0478618611658361,0.0434188393608074,0.0565443592552026,0.0566646086300336,0.0887509130752374,0.0422412794066519,0.0383200168208578,0.0499041621029572,0.0500102901831652,3114343.75,2666981.4285714286,2299071.777777778,40602.92456349207,47587.44936507937,44659.79976190477,0.0135608870161552,0.1595832750010017,0.0171724484768241,0.0706082930799537,0.2132555006288625,0.6598787270882929,xxx,270.0,35.6198950793545,14.6329486864719,18.9621040723982,22.5882399354701,64.68225,0.2961437054688658,0.1515337201043693,-0.0393282160339767,0.0233588564486729,0.0215881521830288,0.0201554964828055,4_2019
244,2019-10-29,AMD,0.19501,0.20801,0.20075,0.00605,251000000.0,452000000.0,6023000000.0,209000000.0,5253000000.0,115000000.0,1209000000.0,2176000000.0,1667000000.0,872000000.0,3389000000.0,509000000.0,234000000.0,55000000.0,0.209489704565801,82000000.0,5138000000.0,0.1153492647058823,2.1826086956521737,0.0488516932658622,0.0477822196839901,0.0416735845923958,-337000000.0,-0.745575221238938,0.0406773063448812,0.0397867885018084,0.0347003154574132,0.1075367647058823,0.0455430128454651,0.0445459737292975,0.0388510708949028,0.0690469164945411,0.0376838235294117,0.0159595173219151,0.015610127546164,0.0136144778349659,0.0241959280023605,15402241.531746032,13669283.285714284,12662413.0,28325.1228968254,33476.731269841264,33159.64063492064,0.0037939574238291,0.0687970946187682,0.0061037491647778,0.0575542002396066,-0.0248007138788872,0.4493197653534444,xxx,247.0,13.4504695546804,4.625,7.57937862751792,12.0964941803356,40.07353,1.3130488752474991,0.4768392546799627,0.5861338578821373,0.0386811675980961,0.0317509634226965,0.0315133971517914,4_2019
252,2019-10-31,AME,3.73659,3.6852,3.6579,0.14205,1161745000.0,1385263000.0,5125064000.0,852040000.0,9219709000.0,73162000.0,735376000.0,4865965000.0,-1112632000.0,2428785000.0,8109190000.0,5978597000.0,329636000.0,18247000.0,1.43594702909915,313980000.0,9146547000.0,0.2387491484217416,15.879076569803996,0.1270145990612632,0.1260066884974352,0.2266791204948855,1693409000.0,1.2224458460234626,0.0931542799703538,0.0924150642932439,0.1662496312241174,0.067743191741001,0.0360393927894319,0.0357534060999105,0.064318416316362,0.0406496826440125,0.0645257415538336,0.0343277085877326,0.034055304782396,0.0612636251957048,0.0387190335902846,355022.123015873,328124.74603174604,320870.01587301586,18774.29170634921,20058.493650793647,19979.55087301588,0.0105285460708454,0.232080492693609,0.0130422512586608,0.0563383118678006,0.0114938815478298,0.2883127155981511,xxx,14.0,17.919626559282,9.6981997433943,11.0214691986769,13.4227699973755,49.91374,0.0795902736163725,0.0677762411652622,-0.1274210390109222,0.0142534952910449,0.0129706392946704,0.0143275434550419,4_2019
